V_Mean,I_RMS,V_pp,Class
14.98205202773131,0.497233704497837,0.594884886459839,0
15.50348631165073,0.609389592262496,0.5667991389973,1
15.493672828974647,0.594961836050025,0.531194216016666,1
15.535055239737583,0.605139052770202,0.53717982608356,1
14.964503070893226,0.501373712705825,0.524030968658933,0
15.007247779350942,0.515792089036622,0.500366833918394,0
14.99513771287838,0.507990533884477,0.540374709486239,0
15.979653306875658,0.68914026409719,0.540641275749013,2
16.055657231379882,0.69888509836182,0.452396921321489,2
15.986730908284922,0.68582619530678,0.463973384635228,2
16.012683573651525,0.701841054346047,0.424020847659763,2
16.028510723792188,0.68591560428667,0.533042731967687,2
14.997584408249628,0.495008396864632,0.477983966661677,0
14.997594693448985,0.503107165138708,0.55952441080737,0
15.485264414712828,0.589662678846428,0.535361891646303,1
15.53501943190489,0.605471620798567,0.48580579712151,1
15.522549959455253,0.5947531686941,0.490797216334482,1
15.93244969549662,0.710152143261049,0.589436306142386,2
16.00594715143566,0.702162068265963,0.506616218151303,2
15.002132953564127,0.490300811340309,0.484325557639389,0
15.494972801609991,0.585156560898686,0.50690692107436,1
15.513128616469707,0.616316618556011,0.578083209307828,1
15.99865367359881,0.690681480525638,0.531051718043721,2
16.04828715231392,0.720706222681054,0.49776414371634,2
15.009535640438358,0.511967186811906,0.595003952340739,0
14.98389149332445,0.46713031752635,0.595238001072326,0
15.976600181715812,0.698710183388132,0.462243514420936,2
16.01839668790989,0.705851288410733,0.438465776957033,2
15.051217706442472,0.480494092757602,0.499377167493615,0
16.00394657574719,0.673295464517131,0.490359526625436,2
15.503601305788163,0.595852156120732,0.572451776719374,1
15.489810266383508,0.59266181037554,0.573314882837978,1
15.003276629655396,0.499070678471288,0.464258843002042,0
15.498963550941756,0.586348797540429,0.492460297461555,1
15.520367110932352,0.596265500529916,0.469992430554326,1
15.99843103653758,0.676906544837645,0.491709373503049,2
15.013062852631643,0.505020778650664,0.607087922612054,0
15.012522933227146,0.488212108732679,0.618294577929899,0
15.53076614510445,0.614648582345945,0.506165719470351,1
15.491499505234414,0.599100749139315,0.531586689213625,1
15.455121770084501,0.616626902807298,0.604766187277691,1
15.958383818192837,0.711091563187697,0.418460850967441,2
15.50535035974252,0.608452063213771,0.578301769898525,1
15.45570258294384,0.607642441900745,0.493094183488565,1
15.508619374314808,0.592559724611079,0.49762195652919,1
15.52576096964092,0.615497626668784,0.546885168300295,1
15.523012739376641,0.618747181327861,0.69198854594643,1
15.982962335964482,0.695055332142873,0.530623443635138,2
14.971424517198159,0.509841898241066,0.526442126723212,0
15.48524935077273,0.609879539932264,0.599352342701451,1
14.991923106433074,0.516026845466441,0.583636029792662,0
15.00352215617278,0.478778727613246,0.547774224280163,0
15.522232947683234,0.609961411973943,0.562523772664499,1
16.01273647931244,0.692035042640813,0.456102290599013,2
15.439615918448037,0.600175870918442,0.407373343423847,1
15.007024796693376,0.492527605762153,0.51855327623035,0
15.491527286358105,0.617404083105109,0.468281719118247,1
15.005417077974107,0.496359799190274,0.517962356154541,0
16.004225703649535,0.70955211964007,0.542892842856116,2
14.992783534026996,0.503872622724057,0.484502298104622,0
15.986028800108517,0.710766370627282,0.496319346741519,2
15.458383350374362,0.60355502318268,0.573118522864594,1
14.994135321665622,0.483015551095395,0.506864507247905,0
15.48232222296767,0.604247783192052,0.396398821455834,1
15.923550918488669,0.702936064412163,0.461852419632707,2
15.999960270603752,0.701664345115119,0.525928801993771,1
14.97619209048153,0.491876058338498,0.487503730510105,0
15.019146956987017,0.480609358551074,0.546480622831054,0
15.46349285234853,0.591513735848478,0.534107490169983,1
15.541340880400746,0.593582990344909,0.519633222713264,1
16.037647613863236,0.696205509576846,0.528033308853769,1
15.478611807801485,0.578247264419122,0.473210669808482,1
15.972760066347004,0.69608764820131,0.453929573039147,2
15.474406638868054,0.612206090570042,0.475502658529081,1
16.004202185515293,0.71107784020606,0.495585579208563,2
15.52954570734855,0.594061077654116,0.477062564079437,1
14.991808446335053,0.495294702162414,0.449506677852734,0
16.035960922488208,0.679075665915313,0.529028056177081,2
15.46138500682736,0.613827007822473,0.525510110199382,1
15.008218777741492,0.493642877554796,0.558229708821235,0
15.507282091642256,0.609542810991086,0.417192117568038,1
15.98240779525808,0.714071247504916,0.440293820514914,2
15.011810156947009,0.517809392342432,0.549558734183211,0
14.97257140875928,0.527502935201824,0.632710410228874,0
15.00810415881221,0.498438283347588,0.5353347780746,0
16.0187354519068,0.691089614874363,0.4596390383623,2
16.018573993422958,0.699732458544955,0.425888145290246,2
15.9721687717979,0.704507366525748,0.522644644251907,2
15.024926483911342,0.513528201072266,0.467858257852979,0
15.004995260842968,0.503168240976004,0.599979442505872,0
15.96164023661572,0.685407201772883,0.44769592516342,2
15.965132068149101,0.696580830176282,0.550521550323051,2
15.47808119421322,0.611025655760428,0.436687960297657,1
14.991283696639803,0.495808907548179,0.512310072183044,0
15.006234592092769,0.518929439357162,0.524758745718718,0
14.994031184948414,0.51542698681234,0.526861628971286,0
15.939691287266978,0.722526646597198,0.528087484286752,2
15.49082443953421,0.563009253898281,0.55207863126521,1
15.51877726357509,0.600496629147685,0.521619237650085,1
16.04077384043373,0.684460312310847,0.493281404153334,1
15.010531184467274,0.51016207934563,0.559389096739958,0
15.491371569238085,0.597167589718128,0.589336726157993,1
15.487420912023842,0.587836729891746,0.495372317247491,1
15.999020710210045,0.70983216287659,0.585791336518476,2
15.530035425794676,0.593461559150118,0.537600601128523,2
14.956286700669043,0.515652082914538,0.438562940658038,0
15.995149017905227,0.720930017633768,0.589820925054758,2
14.973519707290677,0.49399686780096,0.501613584697071,0
14.96331186835619,0.501977130094838,0.532798823602081,0
15.99224585305321,0.690299333953249,0.457013516901265,2
15.000456311521402,0.51476552057312,0.559011445816525,0
15.491973014263518,0.595339065108135,0.542249383443053,1
14.99654161794959,0.495470919186436,0.703677420567436,0
15.448243161387165,0.600494154203387,0.558252136868632,1
15.552646408609084,0.609169899599183,0.573469195478076,1
14.970694156164084,0.505572438362559,0.499719643756033,0
15.014595927038476,0.494777021635938,0.452507158926438,0
14.986616622824595,0.504301443418515,0.489797404835649,0
15.491500406941212,0.623435334647994,0.46259559027818,1
15.494435873230715,0.592018316408587,0.601166343770814,1
15.997231806300109,0.706466401890031,0.496671374007223,2
14.993812034111212,0.499106798850799,0.564136965365287,0
15.480878769292298,0.578448207184992,0.543083133599188,1
15.942932633123043,0.687251985707947,0.512912552657729,2
14.969392544092766,0.497491720912568,0.483221375018488,0
15.987736469006292,0.71311867476485,0.414619132118773,2
14.994338027702462,0.504408386081794,0.580247154442829,0
15.98571385641358,0.692306650869466,0.407793137889317,2
14.945029851084499,0.50528017340064,0.502387017660606,0
14.994302686030855,0.497230566174767,0.486165733215237,0
15.541576056489903,0.60647668415686,0.609825650358871,1
15.998084846376642,0.70060108178285,0.520572104835352,2
16.007667740044653,0.685105460128696,0.393948499388179,2
15.507544798266322,0.593850079309429,0.46649496781134,1
16.004011356323744,0.687047529848312,0.402618730764958,2
16.01330695887066,0.702269194681202,0.458752030210952,2
16.029191258994686,0.687826270107804,0.554935377741325,2
15.440560754251823,0.608402662935388,0.652117702190268,1
15.0160385411234,0.4905555646528,0.476195389290357,0
15.982754002683068,0.702198827188421,0.503732126539328,2
15.49405465294629,0.595069713610362,0.585500687645043,1
16.010251284918127,0.68197808177303,0.550819401687704,2
15.013031997625346,0.503860142496518,0.539243289328175,0
15.987521987021085,0.705801936423572,0.532921757702185,2
15.497583652259546,0.619353362792364,0.491541576467401,1
15.995251590323935,0.702467855991157,0.519602612150673,2
15.984905310764582,0.693945273613167,0.524883908205928,2
15.54719062801565,0.588417431078993,0.543130585891025,1
15.986527071575628,0.695819130045947,0.548998980742209,2
14.999223526678229,0.489083798996218,0.478492149386572,0
15.005844647794769,0.481329252245556,0.548198412771795,0
16.00516648644283,0.682347913053549,0.484695897836235,2
15.996994192693206,0.688488150817372,0.409406278910527,2
15.500375848138544,0.592804205862589,0.553690696369002,1
16.011835620498683,0.683574945572848,0.517794504704546,1
14.965854396114613,0.498212368282792,0.557653143479236,0
14.977964157369325,0.501083717590477,0.59404264572944,0
16.019225273146596,0.699360849280076,0.513510047258332,2
16.009054539579974,0.683786725549434,0.422731832885974,2
15.991559237005117,0.692373312431595,0.578719443091223,2
15.523884714279497,0.585629612264818,0.480840096318011,1
14.980186981539182,0.498623162702397,0.557774300343925,0
15.982563881133894,0.72500885528383,0.440428516080883,2
14.974004836724328,0.492708243855518,0.522447896881612,0
15.019096508790836,0.499362718379637,0.499696000805396,0
15.978203884471112,0.703330647641918,0.508129404214611,2
14.96371934252747,0.488908779168859,0.596724855361537,0
14.962889023295164,0.515339371369514,0.526653276399839,0
16.007641392480956,0.701574737477554,0.43642485450331,2
15.967958371797941,0.695497915301973,0.552784571312931,2
15.004976492389337,0.492797397474094,0.533839114674451,0
15.997218308667843,0.680357906887279,0.493378369163214,2
16.003777424582747,0.707159267363105,0.465457164826855,2
15.441038396444814,0.615346485176404,0.533046830148083,1
15.990185795060992,0.699091427156707,0.401028490745182,2
15.514795029778625,0.615111404537234,0.63245780167701,1
15.972036324121254,0.712661533796438,0.494490037074575,2
15.539966189839777,0.582517708461024,0.495637507947231,1
15.527958453419828,0.582967387730448,0.542319723289558,1
15.558571425207186,0.601737185893412,0.472569705162479,1
15.99610015157857,0.693858447836176,0.457809963557087,2
16.00942598165921,0.666210274066272,0.487409406065855,2
15.008573159433034,0.514921629540152,0.487134357110694,0
14.984646935874792,0.501691792395345,0.617374481042398,0
15.468545067749327,0.60399246353249,0.497251658811634,1
15.985617291995897,0.691261389702333,0.429917805957536,2
16.037479633020922,0.689765343473359,0.394758836181504,2
15.541631305848618,0.597855517385238,0.564364980267963,1
14.980096579920337,0.488599238030406,0.450601765580663,0
15.492384433791132,0.60686607757245,0.556907870745252,1
16.00218123396913,0.703688035773775,0.382740606851158,2
15.531098548124152,0.603936116615801,0.548674147154501,1
15.962355492848507,0.704902192779853,0.437118094051619,2
15.008594697038747,0.499416171781155,0.531803834747637,0
15.50982268397536,0.599709942883702,0.558569014275546,1
16.038050923490164,0.700211455731722,0.404126135929506,2
14.9205824046701,0.503349006300142,0.546036002217508,0
15.977636822888693,0.690553483746579,0.501106694683452,2
15.494558621971548,0.596225995279798,0.54274184664603,1
15.490035199027156,0.587552085620384,0.486848815406861,2
14.993685796215171,0.485026601816422,0.61978262171624,0
16.0043879030386,0.705982836292051,0.501303984901905,2
15.972843039859548,0.702661092957201,0.444048578349687,2
15.958332681585421,0.707262395203622,0.455309032328006,2
15.998849422126591,0.722711844500045,0.568637617273318,2
15.501867146065923,0.600270004658945,0.572008987479979,0
14.979404078258971,0.514293088197754,0.521923056330958,0
15.051301832785548,0.479528490861311,0.495509894637524,0
15.50084676373588,0.59431771942135,0.520009517360157,1
16.000763240291928,0.695699788811733,0.482842351321593,2
15.993219282958828,0.699599068958825,0.5092351325142,2
15.963390555894051,0.722829158565654,0.416327931036648,2
14.996793412987904,0.483399910676341,0.579595078342715,0
15.487001454064444,0.612259904738375,0.53328100107539,1
15.97972360481804,0.708641961193219,0.502596812832898,2
15.959800279429722,0.687139183283596,0.510851704745815,2
15.479599423201345,0.589810324241844,0.51782309579982,0
14.978871151039346,0.506640667796893,0.528134112573965,0
15.48206840235389,0.598629956786874,0.496441763993092,1
16.007839153789476,0.705079880578182,0.48109939053421,2
14.965664927775755,0.506238825674345,0.632784981229912,0
16.002194650437772,0.701640791870458,0.441604762740228,2
15.507293318134458,0.602569331787434,0.556902180615711,1
14.974849565462508,0.485429736646547,0.593696098042504,0
15.990702115425965,0.690862972385471,0.463682204082184,2
16.013192897968754,0.702400409945562,0.504756127042609,2
15.97385279863915,0.67302242960724,0.492035367414702,2
14.99460830906131,0.489524466914556,0.578477414090796,0
15.51806941934832,0.6022633481037,0.520008649004781,1
15.975345534152542,0.71340171573224,0.449219083821659,2
16.006403011409216,0.670038040105349,0.490560872510391,1
16.017633458450252,0.680614996668776,0.446613621326972,2
15.492896511132775,0.606330817393344,0.563221366582225,1
14.989729642801136,0.486731543978169,0.51817934333412,0
15.97624637754129,0.7019671114412,0.502429310305737,2
15.506158698823713,0.591501766063685,0.514485761871801,1
15.500840042683839,0.604603732619636,0.523430007930902,1
15.980011173600081,0.712771310462134,0.464454225197234,1
15.53422785919187,0.595270102841687,0.441056655705798,1
15.997863819896434,0.691974950577742,0.41266216569094,2
15.465844710227444,0.61811088023793,0.551016444382588,1
15.50349204913213,0.617440765269776,0.508593387014178,1
15.544273938833694,0.617179631843256,0.498138208028153,1
15.532644414457188,0.61210789772318,0.516742018197332,1
15.990740528548923,0.707604590808702,0.523721737457605,2
15.53071430205155,0.626426919280475,0.603451064381786,1
15.963584044632363,0.708945537456946,0.493125323418212,2
15.538320328308085,0.61185715180292,0.583213764720005,1
15.526453402814186,0.596249070895264,0.536051915316307,2
15.006005146098653,0.515037593897219,0.573445584719947,0
15.476128272960398,0.581510906300216,0.462828643846713,1
15.063725242717943,0.506372313138731,0.538188224215473,0
14.961304961092274,0.503171057163288,0.527781634938228,0
15.530100028252143,0.594516071537322,0.516133226267536,1
15.488666163747485,0.627744528676314,0.491299995573992,1
15.505087050086308,0.583070372578908,0.549616718398742,1
15.46728054238785,0.61181940123607,0.486918018380122,1
15.477588264056244,0.614355131859682,0.580230433992216,1
15.514833414990784,0.603142286486949,0.51932559272168,1
15.975068365668163,0.712697267415952,0.509516208556366,2
16.00205573400138,0.695049819408117,0.507470864465075,2
15.535506777131687,0.602244827255719,0.512261283449112,1
15.998818740215638,0.697748690264268,0.434070801716932,2
15.489543777118003,0.595803615055695,0.531411977336419,1
15.015690157439046,0.496645910440442,0.521293198709469,0
15.520617543519652,0.607029755802656,0.561434188329541,1
16.00351142011973,0.687405442486218,0.356388886777958,2
15.526394955961663,0.596111133794379,0.445243181199475,1
15.534204725593714,0.610813723566351,0.619312377677718,1
15.99303978848935,0.681767057309508,0.444217918778197,2
15.53381897576537,0.614378704718415,0.514295210608103,1
15.025564260800243,0.529277028876071,0.606135005018078,0
14.977280758229803,0.520214298015241,0.576326352985765,0
15.996551454563935,0.68292276266941,0.476854328384722,2
15.52542077222532,0.607527937443286,0.560632133528728,1
16.036350595010965,0.681707691157634,0.583258542307108,2
15.491264376234108,0.610836698000843,0.541961041565782,1
15.425599188149762,0.615872913982557,0.537211170789814,1
15.007430680539628,0.520007082100994,0.41318039500309,0
15.52903757621205,0.597781478925057,0.447183870968971,1
15.481521586019232,0.597360358959924,0.619903303146866,1
15.983296824234303,0.700830037516432,0.501490560041276,1
15.96976810201532,0.678642121896119,0.501789371455235,2
15.486953362086206,0.588784693048917,0.595788262183937,1
15.976532682963297,0.695307684186813,0.567909719304623,2
15.947548096302013,0.707385271015494,0.372579296008144,2
15.467481623240317,0.617364055411021,0.59995550668823,1
15.479551567739337,0.601686106851427,0.620705522783395,1
14.980729529931782,0.484659768454372,0.480751462149123,0
15.036630262587035,0.489301478121746,0.53383373481861,0
16.021187418089205,0.71385508297131,0.476410242681319,2
15.028931113693275,0.497942052795341,0.489593089847773,0
14.966113812422194,0.491491748508434,0.637429252563961,0
14.988719529326403,0.498430392875276,0.546105586397268,0
15.51102706654651,0.596318727784036,0.513115200356057,1
15.996378077203087,0.703171616968911,0.620261640752945,2
15.519338690377676,0.587388706005732,0.51128127344144,1
14.981037616632499,0.497235191429531,0.479167177065243,0
14.920739356603049,0.502527210071572,0.50313381559393,0
15.471677929666143,0.581123897488206,0.533469272148608,1
16.01076262971584,0.68855770328996,0.44726443733873,2
15.011762074903228,0.523668133748986,0.555533818096765,0
15.007801553293168,0.510299245162182,0.460537038472297,0
14.999443025520407,0.503864987729204,0.529389939782827,0
16.00439585400511,0.688832205225307,0.414681041360821,2
15.50379618874104,0.591767261681476,0.510630075353423,1
15.502351746029788,0.591979702032109,0.453300935917399,1
15.474913364355018,0.582210281815636,0.604023125174774,1
15.522914190344443,0.61268912744537,0.525555143476004,1
15.52787825629582,0.616913393797226,0.569537488074738,1
15.519622217187354,0.592914710757561,0.531059261996717,1
15.027972364948267,0.515293141120251,0.520557949034137,0
15.011367609910417,0.499206008785443,0.544238813364199,0
15.53530240936694,0.594371152584674,0.621460251024309,1
15.977494603410156,0.684724080013225,0.469386888247888,2
15.528198124637923,0.595131161980413,0.557467803436649,1
14.971321012224708,0.51307885950909,0.49858488142537,0
15.007273684108487,0.511494075573299,0.486501501456799,0
14.997108792940294,0.496386755652929,0.448681290529792,0
15.024446189116357,0.471378635615684,0.498910769343428,0
15.51207324862944,0.607584278683404,0.55601749000609,1
15.984988652166177,0.697039799588939,0.514875794118091,2
15.496721988418757,0.595881287175544,0.549443269144663,1
16.008648305613093,0.698357881901703,0.432385697042965,2
15.015966504216077,0.512697419901046,0.550219091211534,0
15.50205507315657,0.596020874652821,0.571474719277118,1
16.006857481150927,0.689230879900616,0.587298412923407,2
15.014071362011428,0.498347107275345,0.572911094665234,0
15.014314569533903,0.516792265239032,0.580854852560202,0
15.993791829645035,0.7052910259337,0.475990466550776,2
15.46363463128557,0.601330036544307,0.451544484871694,1
14.958221320880117,0.48993965743999,0.463303857705718,0
16.012276966934934,0.704178385941573,0.499440957348289,2
15.980051924729814,0.697398546185256,0.491423496920673,2
16.008994271478148,0.704447367663374,0.460342375476574,2
14.9584759766621,0.505155418629591,0.541422822793971,0
15.475056055433516,0.584976932874318,0.635948997314662,1
15.991007564987465,0.690623814381151,0.324486237152425,2
16.01405544253499,0.711432241058898,0.431376924473334,2
15.50831531897375,0.585252661122337,0.53824297088644,1
15.021417562006064,0.520128525053666,0.485715553654142,0
15.473246038412327,0.603205635557541,0.547536057185923,1
15.49091877044368,0.610165334489273,0.517768321690619,1
15.477419909777614,0.579373080527653,0.539751346723102,1
15.994423981243497,0.728204069441852,0.55989467263113,2
15.98399357900414,0.689275056614588,0.42627396964724,2
15.019459026904165,0.493385771404058,0.484999061411773,0
15.50578653956247,0.603716754037044,0.423699622158708,1
16.0170719198638,0.698172413520443,0.564488702584551,2
14.93695987996345,0.505140234965257,0.551550578924386,0
15.517651673746386,0.611511040517388,0.524608291079612,1
14.927593615545158,0.525060496457369,0.522322570451465,0
15.451690697812605,0.59604242091545,0.420697937365046,1
16.012034037165154,0.703197352907424,0.502369268718748,2
15.483420940604768,0.593012795249895,0.504591342111579,1
15.507699038802008,0.596845811206076,0.611055566794189,1
15.040974013189995,0.510896271950434,0.49109082503533,0
15.00585061135883,0.497017656583107,0.596029241216063,0
15.976345415913954,0.7174534834805,0.415513889052018,2
15.50402438743968,0.61809249239176,0.507523020986168,1
15.484130112947394,0.580642439773024,0.567568441982955,1
15.993500695555648,0.706325435098694,0.458309566109159,2
14.96111565665397,0.502410141117388,0.535543508995464,0
14.969018540128664,0.500719191563196,0.545255731587701,0
15.52633217834881,0.610875373442112,0.5128495120919,1
15.52288824479312,0.615168602046086,0.552972130535858,1
15.507649000610947,0.615551972047677,0.561692579577759,1
15.012196807121777,0.521652177317441,0.519500291454999,0
15.509716181150832,0.596776540512743,0.470125083631753,1
15.010245466423212,0.497104908144578,0.56699155356615,0
16.025718111678167,0.705629444258377,0.4971700232979,2
15.025390697099862,0.502249512585067,0.532885156278919,0
15.97950575719083,0.691878271173444,0.500959971701164,2
15.02056956952085,0.488448187856972,0.568102296751687,0
15.015259256635836,0.49974918087243,0.536453006081983,1
15.040201681179319,0.487572751327455,0.578458239063159,0
16.000118687632888,0.69006528559161,0.48054962254278,2
15.054081368082636,0.496306661180564,0.542053268021517,0
14.9821174072685,0.508155172987216,0.489829835255558,0
16.004570701736405,0.701817205121929,0.567058814559494,2
16.002174703470928,0.699346142873706,0.608359041185236,2
15.047444175418647,0.488625287392772,0.484112232497963,0
15.981551667109944,0.720279038014082,0.595483747907643,0
15.923223450865756,0.735480299598718,0.500427993217238,2
15.990102460936264,0.701893255735044,0.529667047632407,2
15.965021001413701,0.704484209721641,0.570767137239917,2
14.99977044116537,0.493786910633333,0.54197912868618,0
15.500234883864396,0.612675461804954,0.551864026611523,1
15.000531789418401,0.503705996151188,0.623621821954938,0
14.99516430928547,0.50262066785053,0.600887488386347,0
15.005611295464,0.512565179631346,0.622616023030183,0
15.99350450077504,0.710772658821513,0.541112137296418,2
15.949079303946178,0.665843508204078,0.431266807518759,2
15.006551670227168,0.476605259386948,0.510703281345794,0
15.960566973968255,0.694897019851246,0.536080852263844,2
15.958655841700224,0.70274286503593,0.447327067530457,2
15.521151125222236,0.579102100120631,0.583409858611021,1
15.50611495174123,0.610360968858739,0.531603355177876,1
16.004372651022877,0.70636542223707,0.399620203098635,2
14.99447670687651,0.502293490806037,0.466766088990643,0
15.01356400108965,0.49443898768625,0.504384863553636,0
14.998963205550021,0.486811529305618,0.628816586092126,0
15.48235489862211,0.609079709581283,0.482763564693557,2
15.021461277916417,0.497184553160511,0.532103089722802,0
15.516074828868334,0.600335598527744,0.457887089801716,1
15.53076210890896,0.583940032478154,0.614303113662246,1
14.992299142895355,0.509355926387232,0.602066981036578,0
14.99557631931265,0.490420433065539,0.454137442459201,0
15.008530396062302,0.518003295308012,0.534098027660473,0
14.952659633326155,0.502559524488475,0.530066301144922,0
15.978406057630012,0.688660524750643,0.545120595959179,2
15.992432218213482,0.711445003112742,0.52410476242247,2
15.978204736961592,0.697049382853201,0.484615399024157,2
14.99689946531525,0.487229359918192,0.529458535524229,0
15.493508050912313,0.604654290520987,0.575131724641792,1
15.982754452278291,0.70685069903642,0.472088717567352,2
14.991039910612178,0.485300001336079,0.594709328958327,0
15.044962002178451,0.506634862743194,0.4784874396566,0
15.980607052273657,0.71143705665991,0.423020818207258,2
15.45983852747399,0.594140306559462,0.540559658374225,1
15.997963715298548,0.701674449628996,0.486533216678059,2
15.974199984884892,0.685999693648729,0.552728398416542,2
15.999357726654747,0.698704008981692,0.377220782593853,2
14.9773982927566,0.481412473699358,0.544188678967165,0
14.970747174348515,0.47837623474904,0.559780450051263,0
15.478233930225834,0.617160364667056,0.541057621535493,1
15.505854853787454,0.600768586140212,0.480129906905745,1
15.015571248308685,0.487188554847409,0.522169128323829,0
15.022372763900671,0.480415821379683,0.480227869188406,0
15.516735959288562,0.598654482676664,0.424766281590246,1
15.013083094568215,0.490392915891823,0.512976956274002,0
15.938084599695035,0.709460377609328,0.47019827717404,2
16.006373111208788,0.705354051333319,0.407115704845564,2
15.944043256640066,0.70131498700526,0.50633507118456,2
15.456581829555889,0.604061677263745,0.538188763217457,1
15.976994624352631,0.708114978126815,0.488141566743091,2
15.530861424469117,0.605134054326432,0.487462179036174,1
15.472834095277868,0.601233770917861,0.565700136141312,1
15.98475116080474,0.675022754058801,0.520404658855615,2
15.522099579011742,0.619312120507318,0.437297918392228,1
15.516209319442744,0.595356181933462,0.578972440285276,1
15.01547885652513,0.52468994563654,0.531143653922147,1
15.538178309603879,0.588311278116981,0.422654156504425,1
15.49177776258323,0.608631931221953,0.539333123688421,1
15.55920836356001,0.610272577137306,0.437379779021211,1
14.987518809637635,0.47752111865817,0.505229749480883,0
15.958278185184856,0.671786101442654,0.438351521253317,2
15.005209570198687,0.475499181578908,0.516405243961367,0
15.474339147234103,0.593907696259399,0.520617403436546,1
14.987503224137374,0.495906884814301,0.5862079735283,0
15.521633967726252,0.601072328863155,0.584151341527646,1
14.99000304403329,0.498624309973923,0.54453475494051,1
15.461489182071892,0.604634712769255,0.510161252475273,1
15.487573687829109,0.600656338384496,0.554278086794112,1
15.486755543699232,0.591715942519873,0.4312091234566,1
15.948929735480334,0.71260980473004,0.595603392376161,2
